NOP: 60
NINT: 16
0 38 3
38 87 4
87 122 5
122 175 6
175 222 7
222 260 8
260 298 9
298 343 10
343 376 9
376 421 8
421 467 7
467 503 6
503 537 5
537 581 4
581 642 3
642 300000 2
1 81 590
2 23 215
3 68 246
4 96 328
5 27 208
6 99 108
7 34 51
8 91 131
9 37 79
10 41 591
11 78 93
12 20 289
13 27 91
14 72 537
15 80 575
16 67 544
17 61 70
18 48 430
19 34 81
20 57 367
21 50 556
22 74 264
23 42 591
24 91 229
25 98 255
26 33 315
27 91 419
28 86 363
29 74 150
30 25 108
31 81 120
32 95 151
33 66 287
34 84 496
35 96 486
36 62 143
37 38 559
38 79 268
39 59 515
40 33 297
41 20 356
42 68 541
43 75 203
44 82 297
45 80 307
46 91 354
47 98 383
48 47 139
49 64 73
50 24 293
51 51 206
52 28 183
53 22 380
54 80 390
55 36 328
56 90 572
57 42 461
58 77 506
59 95 487
60 75 539
