NOP: 60
NINT: 18
0 27 1
27 56 2
56 94 3
94 129 4
129 169 5
169 186 6
186 218 7
218 257 8
257 302 9
302 335 10
335 361 9
361 396 8
396 431 7
431 460 6
460 492 5
492 521 4
521 557 3
557 300000 2
1 67 190
2 20 342
3 21 437
4 67 160
5 37 114
6 69 248
7 55 203
8 28 300
9 61 369
10 34 364
11 81 182
12 55 96
13 65 416
14 65 276
15 28 340
16 35 343
17 59 175
18 43 167
19 30 99
20 24 460
21 91 399
22 26 120
23 93 406
24 73 269
25 40 516
26 77 326
27 99 302
28 39 495
29 39 400
30 28 445
31 24 390
32 99 298
33 28 423
34 84 440
35 67 91
36 36 419
37 95 344
38 30 549
39 53 344
40 29 559
41 89 169
42 67 174
43 35 219
44 29 196
45 87 588
46 68 478
47 30 222
48 76 184
49 65 495
50 91 338
51 76 243
52 47 161
53 47 437
54 96 170
55 59 65
56 25 241
57 87 505
58 32 164
59 87 185
60 65 174
