NOP: 60
NINT: 14
0 34 5
34 83 6
83 110 7
110 149 8
149 185 9
185 224 10
224 256 9
256 289 8
289 328 7
328 383 6
383 426 5
426 458 4
458 491 3
491 300000 2
1 22 377
2 49 505
3 58 72
4 71 359
5 65 84
6 82 362
7 42 513
8 47 267
9 60 75
10 64 400
11 71 483
12 95 161
13 65 316
14 49 553
15 56 322
16 44 249
17 54 103
18 71 243
19 43 514
20 97 357
21 38 513
22 65 175
23 27 299
24 84 489
25 62 474
26 90 329
27 55 262
28 53 411
29 23 486
30 21 215
31 93 412
32 61 330
33 75 209
34 88 288
35 30 200
36 55 69
37 58 492
38 82 277
39 86 551
40 38 342
41 64 470
42 66 356
43 23 224
44 64 473
45 81 384
46 78 395
47 71 79
48 20 549
49 69 239
50 21 86
51 45 119
52 36 186
53 42 550
54 87 498
55 93 456
56 80 259
57 91 197
58 33 444
59 94 132
60 79 473
