NOP: 60
NINT: 18
0 29 1
29 54 2
54 86 3
86 122 4
122 158 5
158 185 6
185 225 7
225 257 8
257 287 9
287 320 10
320 365 9
365 403 8
403 449 7
449 480 6
480 516 5
516 557 4
557 581 3
581 300000 2
1 62 173
2 64 422
3 72 115
4 66 529
5 28 522
6 46 442
7 45 301
8 40 215
9 59 87
10 34 307
11 46 421
12 56 557
13 61 443
14 89 91
15 67 470
16 28 470
17 82 386
18 86 333
19 23 486
20 63 100
21 62 398
22 33 164
23 23 176
24 74 610
25 51 489
26 31 303
27 94 439
28 38 157
29 20 549
30 78 614
31 64 582
32 75 444
33 43 497
34 29 90
35 21 465
36 69 102
37 63 267
38 66 321
39 24 282
40 63 553
41 95 195
42 53 385
43 79 374
44 57 93
45 96 257
46 43 46
47 66 257
48 92 247
49 90 202
50 50 127
51 83 506
52 56 322
53 84 509
54 95 508
55 63 250
56 59 456
57 87 316
58 86 609
59 27 428
60 22 336
