NOP: 60
NINT: 14
0 37 5
37 79 6
79 119 7
119 161 8
161 197 9
197 234 10
234 264 9
264 309 8
309 338 7
338 383 6
383 416 5
416 453 4
453 480 3
480 300000 2
1 96 111
2 28 311
3 51 297
4 73 401
5 59 517
6 94 543
7 92 179
8 58 349
9 29 88
10 69 127
11 21 75
12 70 393
13 65 348
14 38 171
15 64 410
16 43 199
17 21 298
18 76 210
19 31 185
20 47 158
21 75 222
22 84 458
23 21 543
24 96 227
25 59 307
26 86 358
27 86 410
28 79 504
29 25 510
30 73 281
31 84 135
32 60 479
33 89 447
34 33 520
35 95 165
36 32 514
37 63 435
38 41 524
39 70 538
40 50 69
41 26 299
42 53 404
43 63 430
44 81 488
45 50 362
46 71 406
47 38 197
48 93 487
49 45 96
50 29 371
51 91 497
52 31 222
53 37 375
54 28 475
55 33 499
56 50 150
57 64 130
58 68 121
59 78 383
60 67 534
