NOP: 60
NINT: 16
0 40 3
40 91 4
91 129 5
129 161 6
161 205 7
205 240 8
240 275 9
275 310 10
310 357 9
357 392 8
392 433 7
433 468 6
468 504 5
504 533 4
533 570 3
570 300000 2
1 68 305
2 21 102
3 29 315
4 32 517
5 90 157
6 69 226
7 69 486
8 33 368
9 53 467
10 60 574
11 33 201
12 44 377
13 92 261
14 57 170
15 98 352
16 94 434
17 51 506
18 49 344
19 71 438
20 50 510
21 90 322
22 21 521
23 79 563
24 86 197
25 69 482
26 86 306
27 83 428
28 75 101
29 46 539
30 73 469
31 27 185
32 90 145
33 98 558
34 53 213
35 74 568
36 78 133
37 20 177
38 24 58
39 81 187
40 78 436
41 60 142
42 69 193
43 21 73
44 29 151
45 67 412
46 98 385
47 40 450
48 60 580
49 30 561
50 85 578
51 64 374
52 57 65
53 98 300
54 28 412
55 26 83
56 55 137
57 50 591
58 98 584
59 64 566
60 52 514
