NOP: 60
NINT: 17
0 37 2
37 62 3
62 104 4
104 137 5
137 181 6
181 206 7
206 252 8
252 279 9
279 309 10
309 347 9
347 376 8
376 409 7
409 445 6
445 476 5
476 518 4
518 550 3
550 300000 2
1 22 224
2 22 189
3 71 329
4 79 212
5 32 130
6 53 437
7 48 552
8 86 563
9 92 149
10 53 112
11 46 430
12 72 586
13 98 281
14 47 236
15 91 473
16 55 371
17 89 553
18 70 428
19 23 417
20 44 225
21 41 269
22 34 572
23 71 435
24 77 106
25 63 526
26 69 582
27 95 295
28 79 176
29 52 551
30 67 265
31 46 545
32 56 140
33 54 74
34 93 531
35 88 447
36 88 307
37 73 420
38 62 229
39 58 419
40 37 113
41 25 421
42 79 179
43 49 121
44 53 380
45 44 304
46 22 256
47 37 542
48 49 390
49 51 286
50 61 210
51 39 336
52 55 292
53 84 321
54 24 311
55 40 431
56 55 492
57 20 502
58 50 409
59 65 278
60 63 140
