NOP: 60
NINT: 15
0 37 4
37 91 5
91 146 6
146 195 7
195 234 8
234 279 9
279 327 10
327 358 9
358 391 8
391 432 7
432 481 6
481 518 5
518 557 4
557 597 3
597 300000 2
1 52 92
2 57 90
3 27 235
4 92 501
5 97 332
6 83 425
7 49 431
8 81 301
9 30 89
10 85 589
11 51 243
12 39 154
13 95 146
14 32 40
15 40 582
16 70 104
17 34 263
18 93 94
19 87 427
20 86 465
21 49 273
22 82 161
23 41 531
24 76 412
25 82 388
26 86 378
27 47 553
28 55 182
29 48 278
30 56 291
31 39 303
32 48 402
33 87 279
34 65 503
35 27 159
36 61 404
37 45 383
38 96 120
39 39 314
40 82 549
41 21 525
42 67 144
43 77 81
44 42 545
45 83 91
46 74 530
47 85 232
48 46 233
49 91 509
50 53 523
51 51 188
52 80 385
53 67 594
54 69 577
55 32 304
56 50 84
57 94 498
58 79 516
59 58 370
60 47 279
