NOP: 60
NINT: 17
0 39 2
39 73 3
73 110 4
110 143 5
143 186 6
186 225 7
225 247 8
247 278 9
278 309 10
309 350 9
350 376 8
376 407 7
407 456 6
456 498 5
498 540 4
540 565 3
565 300000 2
1 40 165
2 26 34
3 66 558
4 84 289
5 57 340
6 21 74
7 46 449
8 73 290
9 66 368
10 91 332
11 71 325
12 65 428
13 46 226
14 21 528
15 63 580
16 59 115
17 31 496
18 69 311
19 62 292
20 34 215
21 34 231
22 20 541
23 36 335
24 75 449
25 58 85
26 36 250
27 94 185
28 38 215
29 67 221
30 72 360
31 30 89
32 36 69
33 67 86
34 83 109
35 67 85
36 53 425
37 97 181
38 87 294
39 83 403
40 81 256
41 59 65
42 43 63
43 81 567
44 85 153
45 68 283
46 38 82
47 22 405
48 45 65
49 91 440
50 37 476
51 36 393
52 96 258
53 32 479
54 63 519
55 28 554
56 94 341
57 68 533
58 96 160
59 67 161
60 49 165
