NOP: 60
NINT: 14
0 31 5
31 67 6
67 112 7
112 147 8
147 189 9
189 216 10
216 264 9
264 303 8
303 349 7
349 386 6
386 430 5
430 479 4
479 516 3
516 300000 2
1 53 400
2 49 241
3 21 411
4 70 70
5 67 262
6 50 514
7 54 542
8 30 488
9 75 525
10 97 236
11 83 123
12 37 55
13 59 438
14 75 540
15 62 368
16 95 335
17 36 478
18 56 457
19 68 176
20 58 368
21 74 113
22 76 526
23 50 429
24 58 480
25 72 112
26 49 81
27 47 413
28 42 437
29 43 483
30 22 287
31 27 261
32 81 419
33 78 334
34 41 193
35 65 525
36 40 256
37 45 403
38 79 329
39 22 469
40 77 359
41 60 199
42 40 531
43 99 543
44 68 333
45 62 423
46 60 444
47 96 456
48 53 164
49 81 183
50 67 387
51 28 540
52 22 457
53 58 401
54 30 454
55 42 101
56 95 310
57 58 78
58 56 194
59 84 147
60 95 139
