NOP: 60
NINT: 15
0 66 4
66 77 5
77 117 6
117 155 7
155 195 8
195 226 9
226 275 10
275 316 9
316 355 8
355 404 7
404 450 6
450 514 5
514 542 4
542 586 3
586 300000 2
1 38 96
2 94 189
3 86 562
4 55 296
5 92 445
6 23 415
7 43 531
8 73 106
9 22 157
10 49 389
11 86 282
12 22 373
13 67 491
14 52 56
15 58 99
16 49 187
17 24 492
18 58 498
19 99 323
20 29 211
21 89 160
22 67 576
23 94 402
24 84 228
25 61 239
26 22 62
27 42 353
28 48 448
29 88 223
30 77 462
31 91 417
32 91 386
33 83 215
34 59 87
35 25 344
36 37 534
37 21 513
38 87 101
39 33 502
40 70 368
41 28 446
42 99 148
43 97 106
44 99 472
45 34 198
46 48 348
47 20 388
48 45 120
49 92 491
50 62 67
51 24 406
52 87 176
53 84 112
54 30 69
55 76 477
56 32 329
57 93 202
58 73 142
59 31 411
60 98 453
