NOP: 60
NINT: 18
0 47 1
47 77 2
77 109 3
109 133 4
133 173 5
173 210 6
210 245 7
245 277 8
277 319 9
319 357 10
357 391 9
391 426 8
426 470 7
470 521 6
521 565 5
565 592 4
592 626 3
626 300000 2
1 64 271
2 81 535
3 62 508
4 94 468
5 97 420
6 48 334
7 61 434
8 90 537
9 22 96
10 82 333
11 66 440
12 99 468
13 21 223
14 75 276
15 83 552
16 59 98
17 38 357
18 20 106
19 43 245
20 31 408
21 82 502
22 47 191
23 67 211
24 47 95
25 48 341
26 59 101
27 94 278
28 87 350
29 81 276
30 25 108
31 63 253
32 85 418
33 86 286
34 46 52
35 70 159
36 94 311
37 59 293
38 96 320
39 33 167
40 69 177
41 67 106
42 25 645
43 31 391
44 84 283
45 31 143
46 80 427
47 56 366
48 51 164
49 70 96
50 40 361
51 83 359
52 52 380
53 58 164
54 26 232
55 38 68
56 78 170
57 85 160
58 41 91
59 49 602
60 73 542
