NOP: 60
NINT: 9
0 88 10
88 144 9
144 194 8
194 267 7
267 337 6
337 393 5
393 451 4
451 524 3
524 300000 2
1 41 317
2 85 353
3 22 349
4 23 25
5 50 126
6 73 338
7 81 493
8 71 524
9 52 506
10 83 186
11 71 345
12 94 574
13 62 211
14 87 149
15 25 212
16 32 278
17 71 72
18 47 178
19 81 334
20 27 410
21 94 284
22 48 404
23 30 524
24 58 493
25 51 128
26 41 262
27 72 308
28 84 315
29 87 487
30 53 57
31 71 398
32 83 395
33 64 538
34 79 164
35 36 148
36 36 433
37 22 566
38 65 279
39 29 261
40 42 119
41 45 171
42 37 272
43 29 506
44 83 116
45 51 112
46 59 558
47 37 428
48 21 411
49 96 286
50 81 254
51 84 273
52 66 369
53 62 353
54 70 155
55 90 207
56 79 443
57 37 165
58 71 526
59 76 292
60 79 546
