NOP: 60
NINT: 18
0 39 1
39 69 2
69 111 3
111 158 4
158 201 5
201 241 6
241 268 7
268 313 8
313 358 9
358 415 10
415 452 9
452 478 8
478 521 7
521 555 6
555 601 5
601 651 4
651 688 3
688 300000 2
1 90 473
2 78 597
3 67 84
4 83 306
5 70 512
6 32 514
7 40 290
8 99 124
9 44 576
10 30 378
11 69 590
12 62 532
13 82 275
14 37 616
15 23 112
16 65 251
17 69 573
18 99 466
19 29 214
20 78 473
21 50 135
22 31 556
23 99 459
24 68 650
25 32 583
26 98 118
27 33 669
28 89 527
29 36 252
30 84 284
31 52 527
32 74 539
33 88 421
34 80 664
35 84 252
36 42 110
37 83 254
38 20 104
39 36 484
40 69 124
41 92 367
42 40 586
43 75 252
44 22 337
45 82 683
46 89 425
47 29 620
48 73 390
49 99 254
50 49 506
51 31 454
52 92 569
53 50 212
54 26 172
55 62 385
56 71 122
57 57 202
58 73 424
59 75 383
60 90 627
