NOP: 60
NINT: 17
0 37 2
37 81 3
81 112 4
112 149 5
149 185 6
185 232 7
232 255 8
255 301 9
301 341 10
341 376 9
376 416 8
416 459 7
459 485 6
485 523 5
523 570 4
570 605 3
605 300000 2
1 66 504
2 71 571
3 97 555
4 35 365
5 92 192
6 51 223
7 44 474
8 96 307
9 22 236
10 79 140
11 46 250
12 67 212
13 99 107
14 83 334
15 88 555
16 58 369
17 24 595
18 54 513
19 49 105
20 79 124
21 97 592
22 77 154
23 42 247
24 73 95
25 87 134
26 78 203
27 63 389
28 66 571
29 50 568
30 55 306
31 59 407
32 58 350
33 41 384
34 76 184
35 98 169
36 48 526
37 90 436
38 75 376
39 27 527
40 99 342
41 66 573
42 34 341
43 20 606
44 54 170
45 43 523
46 26 146
47 69 424
48 89 490
49 68 90
50 73 458
51 69 387
52 59 269
53 34 79
54 21 493
55 91 466
56 53 390
57 35 386
58 73 218
59 29 522
60 48 287
