NOP: 60
NINT: 10
0 54 9
54 86 10
86 147 9
147 193 8
193 263 7
263 293 6
293 333 5
333 384 4
384 427 3
427 300000 2
1 24 501
2 73 402
3 65 270
4 37 481
5 67 275
6 94 101
7 65 438
8 35 412
9 30 247
10 85 156
11 28 278
12 65 230
13 33 379
14 89 288
15 24 220
16 97 196
17 45 455
18 74 100
19 48 62
20 60 456
21 23 478
22 21 368
23 96 208
24 55 183
25 45 199
26 55 232
27 42 329
28 46 215
29 71 159
30 91 299
31 41 140
32 65 410
33 82 201
34 64 432
35 57 322
36 77 262
37 50 279
38 59 278
39 93 254
40 20 255
41 61 120
42 23 280
43 92 231
44 21 346
45 79 370
46 87 360
47 64 497
48 63 475
49 71 404
50 28 278
51 22 410
52 40 473
53 70 117
54 33 486
55 26 311
56 27 269
57 77 91
58 43 456
59 25 431
60 62 447
