NOP: 60
NINT: 16
0 30 3
30 68 4
68 113 5
113 130 6
130 180 7
180 221 8
221 276 9
276 302 10
302 341 9
341 387 8
387 418 7
418 458 6
458 506 5
506 544 4
544 584 3
584 300000 2
1 68 509
2 39 146
3 31 552
4 25 147
5 73 541
6 96 553
7 43 349
8 66 383
9 83 414
10 94 472
11 73 570
12 30 55
13 45 476
14 97 465
15 93 290
16 86 612
17 82 308
18 97 200
19 71 316
20 74 97
21 98 321
22 75 613
23 57 99
24 53 258
25 94 566
26 89 536
27 30 262
28 90 535
29 59 498
30 67 566
31 30 536
32 41 237
33 26 376
34 30 389
35 48 485
36 21 347
37 23 196
38 74 294
39 81 396
40 65 117
41 64 207
42 94 410
43 30 513
44 45 104
45 79 170
46 26 275
47 41 386
48 37 604
49 98 155
50 20 577
51 40 577
52 85 261
53 70 252
54 81 236
55 90 107
56 86 306
57 79 467
58 89 175
59 36 271
60 75 195
