NOP: 60
NINT: 17
0 36 2
36 63 3
63 106 4
106 139 5
139 180 6
180 208 7
208 253 8
253 292 9
292 325 10
325 356 9
356 390 8
390 417 7
417 456 6
456 485 5
485 523 4
523 543 3
543 300000 2
1 61 272
2 22 89
3 27 387
4 78 482
5 42 363
6 55 594
7 31 79
8 51 592
9 34 514
10 32 245
11 80 622
12 66 633
13 58 235
14 25 501
15 44 524
16 63 324
17 49 345
18 57 243
19 36 265
20 49 365
21 53 269
22 87 490
23 76 282
24 46 228
25 75 172
26 70 389
27 99 389
28 24 610
29 97 470
30 40 634
31 74 581
32 86 115
33 60 525
34 29 141
35 84 623
36 29 98
37 79 385
38 81 152
39 90 487
40 46 288
41 30 396
42 57 282
43 82 245
44 26 100
45 98 235
46 65 257
47 97 479
48 60 638
49 99 257
50 77 583
51 86 390
52 93 498
53 44 122
54 47 292
55 97 474
56 78 613
57 92 577
58 41 605
59 73 114
60 99 286
