NOP: 60
NINT: 11
0 60 8
60 115 9
115 162 10
162 211 9
211 245 8
245 287 7
287 339 6
339 396 5
396 435 4
435 505 3
505 300000 2
1 41 310
2 78 122
3 86 304
4 43 448
5 23 273
6 60 408
7 84 520
8 39 270
9 57 334
10 39 345
11 81 356
12 22 58
13 71 439
14 87 156
15 89 306
16 53 154
17 20 278
18 84 92
19 42 238
20 71 362
21 90 334
22 54 425
23 87 412
24 98 422
25 74 76
26 67 300
27 58 548
28 32 108
29 23 229
30 52 456
31 37 444
32 82 145
33 68 116
34 60 82
35 40 457
36 66 479
37 60 308
38 48 480
39 66 149
40 34 54
41 70 302
42 62 338
43 69 491
44 95 530
45 27 50
46 34 221
47 88 228
48 90 371
49 51 117
50 33 283
51 63 240
52 97 445
53 38 510
54 83 443
55 45 525
56 39 165
57 24 49
58 60 291
59 64 521
60 79 490
