NOP: 60
NINT: 17
0 36 2
36 88 3
88 134 4
134 162 5
162 204 6
204 248 7
248 299 8
299 346 9
346 402 10
402 426 9
426 476 8
476 513 7
513 576 6
576 604 5
604 637 4
637 668 3
668 300000 2
1 81 639
2 90 570
3 64 308
4 98 304
5 81 491
6 69 233
7 67 525
8 98 417
9 81 506
10 85 598
11 69 202
12 48 60
13 33 377
14 62 574
15 85 191
16 50 242
17 61 486
18 32 667
19 33 522
20 69 87
21 67 481
22 68 261
23 69 259
24 83 496
25 83 142
26 58 360
27 96 582
28 62 299
29 21 627
30 71 79
31 61 541
32 82 120
33 49 301
34 84 611
35 64 302
36 59 293
37 67 177
38 71 332
39 20 417
40 74 372
41 60 637
42 80 518
43 98 533
44 68 299
45 65 624
46 58 215
47 47 346
48 83 426
49 68 604
50 55 528
51 64 443
52 69 439
53 43 256
54 92 160
55 44 583
56 90 636
57 50 366
58 47 501
59 36 668
60 53 602
