NOP: 60
NINT: 15
0 39 4
39 63 5
63 97 6
97 143 7
143 186 8
186 215 9
215 267 10
267 301 9
301 346 8
346 384 7
384 431 6
431 459 5
459 488 4
488 527 3
527 300000 2
1 82 185
2 86 491
3 98 363
4 87 386
5 21 487
6 33 232
7 81 451
8 51 562
9 60 410
10 32 534
11 80 433
12 64 397
13 96 308
14 25 270
15 69 208
16 46 514
17 26 357
18 86 220
19 47 58
20 73 125
21 21 300
22 96 147
23 69 441
24 51 556
25 38 477
26 78 171
27 34 206
28 68 454
29 97 388
30 63 289
31 26 266
32 48 221
33 27 528
34 63 291
35 66 402
36 95 387
37 69 455
38 23 486
39 65 248
40 60 512
41 38 228
42 87 511
43 35 131
44 87 466
45 99 120
46 57 277
47 28 378
48 96 433
49 86 223
50 22 271
51 80 349
52 32 173
53 76 359
54 59 143
55 44 516
56 28 128
57 32 258
58 86 499
59 67 528
60 45 443
