NOP: 60
NINT: 15
0 44 4
44 89 5
89 130 6
130 172 7
172 214 8
214 262 9
262 298 10
298 345 9
345 375 8
375 418 7
418 441 6
441 468 5
468 508 4
508 543 3
543 300000 2
1 23 110
2 71 221
3 45 214
4 91 568
5 57 415
6 82 398
7 33 421
8 42 87
9 90 243
10 54 114
11 99 481
12 93 263
13 48 169
14 65 247
15 92 445
16 38 158
17 57 111
18 88 311
19 94 244
20 23 108
21 21 518
22 80 265
23 45 292
24 26 508
25 62 89
26 47 432
27 25 265
28 98 372
29 62 123
30 26 291
31 38 347
32 99 539
33 62 163
34 83 148
35 52 258
36 38 445
37 61 198
38 41 409
39 60 109
40 95 101
41 97 273
42 35 157
43 85 387
44 82 379
45 86 377
46 64 112
47 27 45
48 42 124
49 37 290
50 83 285
51 51 146
52 40 368
53 24 303
54 73 570
55 23 302
56 88 304
57 77 187
58 91 190
59 51 132
60 93 533
