NOP: 60
NINT: 13
0 51 6
51 95 7
95 142 8
142 185 9
185 215 10
215 258 9
258 309 8
309 347 7
347 397 6
397 439 5
439 470 4
470 520 3
520 300000 2
1 20 52
2 20 21
3 32 507
4 58 379
5 70 202
6 97 522
7 46 352
8 57 248
9 33 283
10 63 440
11 53 297
12 97 342
13 43 157
14 97 437
15 45 158
16 59 556
17 54 207
18 91 194
19 40 408
20 80 392
21 60 287
22 78 495
23 91 356
24 66 310
25 65 392
26 91 282
27 57 539
28 61 459
29 95 436
30 44 249
31 90 166
32 30 81
33 33 215
34 79 220
35 84 187
36 79 548
37 43 345
38 36 210
39 91 513
40 39 209
41 65 317
42 95 514
43 36 256
44 26 446
45 64 276
46 33 420
47 86 117
48 87 461
49 85 432
50 41 103
51 32 432
52 70 203
53 57 285
54 74 338
55 43 210
56 61 294
57 33 160
58 55 490
59 23 524
60 83 403
