NOP: 60
NINT: 12
0 44 7
44 84 8
84 143 9
143 185 10
185 237 9
237 270 8
270 295 7
295 328 6
328 369 5
369 405 4
405 466 3
466 300000 2
1 39 428
2 69 491
3 82 125
4 49 89
5 53 78
6 48 296
7 94 507
8 91 181
9 78 348
10 95 502
11 21 196
12 29 509
13 66 259
14 37 145
15 72 309
16 79 505
17 34 281
18 90 268
19 42 214
20 21 414
21 26 306
22 61 447
23 54 261
24 79 168
25 77 202
26 38 364
27 61 104
28 21 340
29 87 110
30 88 328
31 57 399
32 48 230
33 27 445
34 91 254
35 88 122
36 58 254
37 41 269
38 88 521
39 58 310
40 76 298
41 43 67
42 50 180
43 54 353
44 29 91
45 67 312
46 76 205
47 27 260
48 85 134
49 31 401
50 63 539
51 73 284
52 61 416
53 33 55
54 82 158
55 63 320
56 93 387
57 90 285
58 24 461
59 98 143
60 80 259
