NOP: 60
NINT: 17
0 29 2
29 63 3
63 110 4
110 143 5
143 185 6
185 214 7
214 257 8
257 294 9
294 332 10
332 367 9
367 398 8
398 426 7
426 454 6
454 486 5
486 518 4
518 554 3
554 300000 2
1 50 437
2 58 227
3 34 306
4 24 52
5 77 118
6 37 74
7 56 339
8 91 528
9 90 408
10 71 203
11 22 229
12 71 529
13 37 437
14 36 313
15 55 534
16 81 454
17 20 522
18 73 338
19 29 406
20 84 135
21 70 131
22 77 206
23 26 553
24 34 256
25 99 341
26 85 279
27 72 106
28 37 82
29 71 294
30 82 91
31 41 51
32 93 300
33 49 357
34 36 220
35 34 541
36 29 301
37 56 334
38 25 457
39 39 332
40 75 401
41 89 375
42 79 295
43 27 286
44 32 211
45 77 89
46 84 503
47 46 260
48 61 575
49 86 566
50 39 389
51 86 387
52 58 374
53 25 300
54 31 60
55 69 350
56 46 64
57 32 73
58 57 533
59 58 496
60 69 316
