NOP: 60
NINT: 11
0 42 8
42 95 9
95 156 10
156 185 9
185 240 8
240 290 7
290 324 6
324 382 5
382 424 4
424 462 3
462 300000 2
1 44 457
2 97 434
3 82 115
4 69 350
5 88 493
6 43 103
7 25 359
8 20 189
9 74 112
10 84 274
11 30 161
12 75 317
13 48 527
14 36 248
15 98 208
16 82 166
17 52 527
18 45 183
19 25 423
20 32 418
21 82 320
22 30 164
23 35 415
24 87 324
25 76 124
26 42 460
27 93 278
28 99 494
29 50 411
30 52 160
31 68 336
32 27 262
33 59 382
34 24 56
35 52 301
36 56 138
37 50 210
38 30 222
39 84 255
40 55 376
41 53 489
42 75 174
43 75 277
44 91 394
45 63 217
46 88 254
47 70 364
48 41 330
49 34 163
50 30 62
51 34 316
52 28 86
53 65 403
54 62 144
55 53 450
56 68 333
57 21 223
58 40 412
59 69 88
60 64 327
