NOP: 60
NINT: 14
0 28 5
28 76 6
76 126 7
126 152 8
152 187 9
187 231 10
231 269 9
269 309 8
309 349 7
349 385 6
385 433 5
433 478 4
478 533 3
533 300000 2
1 67 258
2 39 70
3 26 236
4 46 198
5 36 199
6 26 343
7 30 406
8 80 160
9 75 168
10 68 434
11 99 101
12 88 482
13 96 532
14 27 431
15 69 141
16 42 374
17 51 369
18 22 328
19 32 516
20 97 243
21 27 162
22 32 120
23 79 79
24 76 486
25 64 524
26 47 394
27 72 416
28 92 143
29 54 128
30 67 525
31 54 338
32 50 71
33 67 271
34 65 464
35 99 485
36 42 125
37 98 464
38 50 127
39 64 470
40 69 287
41 68 496
42 62 277
43 74 545
44 47 487
45 48 491
46 87 109
47 76 444
48 46 311
49 81 98
50 80 446
51 23 208
52 81 93
53 51 109
54 29 441
55 22 48
56 81 513
57 62 98
58 42 189
59 69 498
60 36 304
