NOP: 60
NINT: 15
0 42 4
42 74 5
74 110 6
110 169 7
169 205 8
205 247 9
247 283 10
283 318 9
318 355 8
355 405 7
405 452 6
452 476 5
476 521 4
521 572 3
572 300000 2
1 41 146
2 41 281
3 78 171
4 89 376
5 72 588
6 29 550
7 65 69
8 80 353
9 22 49
10 56 178
11 83 101
12 47 403
13 71 278
14 62 301
15 85 214
16 72 490
17 45 559
18 34 574
19 35 391
20 80 438
21 96 476
22 94 385
23 89 389
24 22 158
25 69 439
26 83 297
27 70 118
28 40 77
29 47 422
30 48 404
31 23 227
32 59 603
33 63 379
34 80 405
35 84 417
36 94 513
37 76 159
38 91 127
39 39 559
40 80 225
41 91 118
42 64 552
43 88 405
44 86 203
45 63 82
46 20 320
47 85 85
48 35 263
49 97 328
50 90 97
51 84 365
52 27 287
53 55 210
54 23 75
55 26 466
56 78 131
57 76 336
58 96 309
59 62 377
60 37 558
