NOP: 60
NINT: 16
0 26 3
26 49 4
49 91 5
91 125 6
125 166 7
166 207 8
207 242 9
242 290 10
290 324 9
324 369 8
369 399 7
399 431 6
431 464 5
464 503 4
503 545 3
545 300000 2
1 55 217
2 98 440
3 97 575
4 69 548
5 75 580
6 37 420
7 48 96
8 43 398
9 52 553
10 84 605
11 54 342
12 59 291
13 32 399
14 33 157
15 81 97
16 88 223
17 72 138
18 95 244
19 56 74
20 22 34
21 34 568
22 51 448
23 90 481
24 93 573
25 64 606
26 86 423
27 93 322
28 64 370
29 96 162
30 79 565
31 52 217
32 88 373
33 91 552
34 86 442
35 48 512
36 55 379
37 84 354
38 50 213
39 54 326
40 27 506
41 67 528
42 64 557
43 67 378
44 80 414
45 33 102
46 21 318
47 70 100
48 30 406
49 22 165
50 33 167
51 69 85
52 53 335
53 95 374
54 54 474
55 52 358
56 23 347
57 57 497
58 23 38
59 58 121
60 73 481
