NOP: 60
NINT: 15
0 40 4
40 85 5
85 119 6
119 165 7
165 200 8
200 237 9
237 277 10
277 314 9
314 352 8
352 405 7
405 433 6
433 472 5
472 507 4
507 557 3
557 300000 2
1 78 352
2 23 349
3 62 568
4 57 288
5 73 157
6 31 523
7 80 299
8 72 278
9 93 283
10 55 255
11 23 336
12 52 186
13 62 418
14 29 134
15 74 434
16 61 562
17 58 334
18 78 120
19 21 47
20 61 73
21 90 209
22 37 522
23 90 314
24 89 254
25 84 381
26 54 328
27 53 59
28 76 505
29 35 491
30 35 75
31 93 428
32 60 149
33 39 289
34 42 407
35 51 319
36 65 434
37 20 94
38 80 407
39 67 264
40 80 265
41 65 102
42 87 164
43 96 502
44 31 284
45 34 253
46 48 521
47 77 533
48 30 530
49 39 518
50 60 269
51 91 440
52 66 567
53 65 266
54 57 386
55 42 183
56 64 563
57 95 105
58 68 92
59 92 497
60 24 429
