NOP: 60
NINT: 12
0 50 7
50 90 8
90 131 9
131 169 10
169 199 9
199 238 8
238 291 7
291 322 6
322 374 5
374 424 4
424 467 3
467 300000 2
1 28 378
2 24 77
3 27 218
4 28 393
5 56 416
6 73 512
7 58 195
8 61 502
9 53 277
10 92 169
11 68 117
12 58 426
13 35 256
14 48 518
15 33 183
16 98 358
17 51 409
18 66 169
19 52 493
20 20 246
21 45 434
22 73 497
23 56 135
24 77 190
25 55 278
26 30 453
27 35 484
28 94 247
29 68 332
30 88 302
31 58 404
32 45 438
33 89 383
34 69 189
35 95 179
36 97 335
37 20 382
38 58 187
39 38 102
40 57 330
41 76 317
42 63 230
43 75 355
44 96 270
45 37 400
46 69 446
47 22 488
48 58 507
49 87 119
50 50 397
51 54 76
52 38 379
53 72 152
54 70 403
55 79 343
56 30 135
57 98 389
58 54 482
59 72 495
60 31 186
