NOP: 60
NINT: 13
0 33 6
33 90 7
90 130 8
130 174 9
174 211 10
211 253 9
253 298 8
298 329 7
329 383 6
383 422 5
422 459 4
459 493 3
493 300000 2
1 35 284
2 62 247
3 75 448
4 82 238
5 60 202
6 34 498
7 37 334
8 26 342
9 87 284
10 79 301
11 92 242
12 81 283
13 59 149
14 94 316
15 93 368
16 70 307
17 35 524
18 20 86
19 57 172
20 57 474
21 46 462
22 35 227
23 25 45
24 83 371
25 77 161
26 61 468
27 75 376
28 30 359
29 95 160
30 78 115
31 29 57
32 89 527
33 47 377
34 59 516
35 76 155
36 37 365
37 20 521
38 67 72
39 35 150
40 22 459
41 60 529
42 41 132
43 73 155
44 20 86
45 68 437
46 77 350
47 28 197
48 72 212
49 48 193
50 59 250
51 61 109
52 26 519
53 68 500
54 49 106
55 60 337
56 83 432
57 25 499
58 74 495
59 96 302
60 81 123
