NOP: 60
NINT: 15
0 21 4
21 50 5
50 79 6
79 114 7
114 153 8
153 195 9
195 238 10
238 278 9
278 308 8
308 351 7
351 398 6
398 442 5
442 470 4
470 505 3
505 300000 2
1 43 509
2 73 146
3 61 111
4 94 194
5 36 331
6 74 98
7 66 111
8 93 506
9 90 262
10 40 106
11 65 444
12 71 508
13 59 96
14 87 319
15 48 463
16 91 537
17 48 145
18 73 216
19 34 187
20 20 466
21 33 327
22 80 153
23 28 365
24 71 283
25 21 241
26 90 168
27 59 359
28 24 392
29 43 390
30 58 111
31 20 327
32 56 270
33 64 324
34 35 314
35 36 391
36 38 431
37 31 244
38 40 482
39 42 168
40 35 129
41 66 487
42 86 379
43 71 111
44 86 228
45 56 224
46 20 389
47 38 492
48 32 519
49 40 476
50 77 291
51 92 177
52 82 439
53 21 107
54 90 359
55 76 399
56 90 397
57 58 84
58 46 306
59 43 509
60 67 521
