NOP: 60
NINT: 13
0 45 6
45 94 7
94 127 8
127 172 9
172 197 10
197 257 9
257 296 8
296 333 7
333 382 6
382 431 5
431 470 4
470 495 3
495 300000 2
1 45 175
2 83 365
3 70 176
4 70 446
5 42 212
6 47 127
7 30 258
8 66 160
9 51 476
10 54 392
11 35 378
12 27 117
13 53 545
14 94 131
15 72 483
16 67 261
17 75 296
18 37 38
19 57 406
20 55 132
21 31 37
22 24 506
23 80 239
24 82 186
25 53 175
26 96 301
27 60 293
28 69 310
29 58 139
30 97 364
31 68 488
32 75 447
33 77 534
34 73 555
35 91 446
36 59 273
37 55 464
38 94 252
39 86 168
40 49 482
41 57 436
42 32 129
43 98 337
44 47 117
45 83 470
46 58 457
47 49 235
48 33 226
49 72 384
50 49 68
51 60 167
52 76 231
53 29 65
54 97 123
55 98 344
56 82 379
57 56 529
58 81 533
59 72 284
60 43 131
