NOP: 60
NINT: 11
0 59 8
59 104 9
104 155 10
155 211 9
211 266 8
266 323 7
323 387 6
387 450 5
450 510 4
510 542 3
542 300000 2
1 62 443
2 69 472
3 44 341
4 76 304
5 85 505
6 33 145
7 22 445
8 58 107
9 57 243
10 41 236
11 97 214
12 66 402
13 60 107
14 98 108
15 53 220
16 43 419
17 55 95
18 79 234
19 71 210
20 64 102
21 95 217
22 50 327
23 21 96
24 72 144
25 29 299
26 42 499
27 24 270
28 42 478
29 61 403
30 20 85
31 41 465
32 95 126
33 63 375
34 32 260
35 42 97
36 90 117
37 96 238
38 67 97
39 78 254
40 48 141
41 48 102
42 63 221
43 54 204
44 35 517
45 40 106
46 22 308
47 77 200
48 78 317
49 42 167
50 29 335
51 45 197
52 46 293
53 74 522
54 40 281
55 81 520
56 58 213
57 78 97
58 29 474
59 83 271
60 88 109
