NOP: 60
NINT: 13
0 48 6
48 93 7
93 127 8
127 177 9
177 212 10
212 250 9
250 293 8
293 333 7
333 374 6
374 403 5
403 446 4
446 481 3
481 300000 2
1 33 455
2 55 478
3 25 401
4 50 118
5 69 387
6 35 512
7 46 468
8 21 315
9 38 367
10 22 242
11 82 283
12 26 207
13 92 506
14 44 407
15 23 282
16 21 409
17 64 287
18 81 298
19 33 232
20 83 395
21 52 135
22 45 98
23 96 152
24 45 365
25 45 56
26 54 68
27 58 255
28 66 483
29 81 328
30 50 121
31 66 250
32 92 227
33 55 480
34 89 142
35 91 431
36 36 152
37 40 304
38 57 318
39 80 304
40 32 183
41 55 82
42 98 367
43 96 163
44 34 85
45 79 191
46 32 311
47 42 224
48 92 209
49 27 382
50 49 203
51 81 463
52 50 375
53 23 35
54 89 127
55 87 514
56 58 97
57 46 76
58 56 173
59 72 166
60 43 393
