NOP: 60
NINT: 10
0 63 9
63 126 10
126 184 9
184 251 8
251 293 7
293 331 6
331 390 5
390 444 4
444 510 3
510 300000 2
1 99 558
2 20 340
3 42 543
4 58 80
5 67 222
6 79 177
7 31 41
8 42 194
9 97 540
10 27 533
11 44 457
12 40 395
13 82 530
14 66 496
15 78 531
16 32 276
17 86 539
18 32 521
19 99 412
20 38 76
21 36 162
22 23 544
23 96 440
24 78 518
25 84 173
26 65 364
27 37 451
28 37 526
29 20 210
30 37 385
31 91 313
32 79 306
33 85 208
34 36 114
35 47 305
36 22 515
37 64 169
38 51 152
39 75 462
40 93 453
41 91 519
42 94 304
43 47 357
44 77 300
45 72 472
46 89 116
47 40 277
48 91 375
49 39 269
50 71 475
51 81 482
52 62 451
53 85 170
54 44 235
55 62 485
56 22 243
57 39 318
58 31 348
59 49 156
60 33 326
