NOP: 60
NINT: 17
0 29 2
29 56 3
56 91 4
91 128 5
128 170 6
170 192 7
192 225 8
225 283 9
283 330 10
330 366 9
366 402 8
402 435 7
435 481 6
481 514 5
514 555 4
555 588 3
588 300000 2
1 22 199
2 62 208
3 84 659
4 90 282
5 54 368
6 28 174
7 93 98
8 91 184
9 56 465
10 92 561
11 97 282
12 47 200
13 92 141
14 45 648
15 23 37
16 98 518
17 66 654
18 82 375
19 23 232
20 31 292
21 93 213
22 54 420
23 53 316
24 65 376
25 83 310
26 55 80
27 60 543
28 28 448
29 97 306
30 23 338
31 59 432
32 86 379
33 94 201
34 73 175
35 90 363
36 42 557
37 89 418
38 86 651
39 89 531
40 31 579
41 78 409
42 38 431
43 99 261
44 90 223
45 92 375
46 95 479
47 82 95
48 43 235
49 85 139
50 53 523
51 85 397
52 97 463
53 27 85
54 70 332
55 68 580
56 31 644
57 27 295
58 52 586
59 23 211
60 33 514
