28055	2.02171e+06
28055	2.02171e+06
27692	2.04148e+06
27692	2.04148e+06
27692	2.04148e+06
27692	2.04148e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27658	2.04046e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
27653	2.04148e+06
