NOP: 60
NINT: 19
0 140 1
140 418 2
418 469 3
469 678 4
678 842 5
842 995 6
995 1106 7
1106 1388 8
1388 1672 9
1672 1723 10
1723 1797 9
1797 1968 8
1968 2134 7
2134 2222 6
2222 2447 5
2447 2525 4
2525 2690 3
2690 2968 2
2968 300000 1
1 85 749
2 74 1340
3 78 1038
4 84 278
5 41 144
6 3 29
7 41 106
8 82 1165
9 85 1294
10 60 725
11 94 259
12 43 122
13 16 129
14 8 1180
15 6 384
16 89 999
17 42 117
18 50 417
19 14 1334
20 11 555
21 48 1452
22 88 111
23 56 788
24 66 1368
25 65 711
26 63 246
27 45 126
28 23 1050
29 23 434
30 71 1278
31 3 60
32 11 171
33 68 890
34 58 1336
35 15 99
36 70 1410
37 27 611
38 32 815
39 47 889
40 34 182
41 48 1399
42 2 276
43 51 782
44 33 238
45 73 784
46 92 841
47 24 1068
48 12 1117
49 13 15
50 8 1165
51 93 311
52 70 1404
53 93 788
54 34 1026
55 77 734
56 98 529
57 29 940
58 9 1347
59 53 573
60 97 864
