NOP: 60
NINT: 18
0 80 1
80 298 2
298 371 3
371 403 4
403 608 5
608 871 6
871 1148 7
1148 1344 8
1344 1576 9
1576 1589 10
1589 1630 9
1630 1815 8
1815 1856 7
1856 1983 6
1983 2193 5
2193 2405 4
2405 2668 3
2668 300000 2
1 8 778
2 19 1353
3 12 1234
4 44 381
5 96 1165
6 5 576
7 42 531
8 61 238
9 1 34
10 2 1329
11 39 427
12 98 720
13 1 768
14 7 1363
15 50 970
16 78 654
17 16 973
18 35 709
19 69 361
20 61 233
21 49 308
22 42 1139
23 33 1194
24 11 720
25 76 1231
26 67 181
27 97 597
28 8 434
29 82 200
30 96 1158
31 94 452
32 67 1211
33 29 529
34 23 1275
35 27 470
36 30 578
37 23 667
38 92 1107
39 45 1364
40 22 1299
41 42 248
42 47 749
43 74 365
44 60 470
45 44 1320
46 69 819
47 35 1003
48 16 1255
49 71 1298
50 56 917
51 50 555
52 97 100
53 42 279
54 88 310
55 52 186
56 27 1024
57 51 135
58 36 70
59 87 1153
60 30 1096
