NOP: 60
NINT: 17
0 190 2
190 367 3
367 376 4
376 577 5
577 850 6
850 1037 7
1037 1274 8
1274 1491 9
1491 1730 10
1730 1938 9
1938 2085 8
2085 2387 7
2387 2560 6
2560 2777 5
2777 3058 4
3058 3265 3
3265 300000 2
1 61 1107
2 92 862
3 66 233
4 26 889
5 50 1590
6 53 940
7 77 875
8 52 416
9 92 1121
10 47 649
11 78 615
12 65 1371
13 59 822
14 87 387
15 14 983
16 78 92
17 95 715
18 69 397
19 41 44
20 23 772
21 63 797
22 52 189
23 45 238
24 72 1552
25 45 481
26 71 711
27 69 722
28 29 493
29 69 1258
30 37 198
31 5 548
32 1 881
33 62 637
34 3 1327
35 50 899
36 98 410
37 1 1210
38 50 1480
39 98 1542
40 29 1437
41 56 667
42 97 953
43 23 1554
44 78 1400
45 85 1420
46 81 83
47 65 295
48 69 1184
49 63 353
50 55 1006
51 72 745
52 9 785
53 72 545
54 6 1107
55 4 1019
56 86 1107
57 24 359
58 15 858
59 64 360
60 50 1020
