NOP: 60
NINT: 17
0 204 2
204 225 3
225 248 4
248 356 5
356 503 6
503 626 7
626 629 8
629 890 9
890 944 10
944 1160 9
1160 1373 8
1373 1533 7
1533 1766 6
1766 2017 5
2017 2235 4
2235 2280 3
2280 300000 2
1 48 1306
2 4 103
3 58 1330
4 31 889
5 56 681
6 30 1391
7 80 105
8 6 527
9 43 780
10 23 236
11 20 643
12 26 324
13 78 631
14 87 617
15 21 148
16 87 1383
17 12 535
18 62 458
19 74 179
20 66 1166
21 18 1263
22 22 683
23 71 1246
24 55 1264
25 24 875
26 98 1137
27 76 169
28 44 773
29 35 111
30 1 111
31 48 1209
32 32 316
33 38 875
34 57 1187
35 67 1085
36 89 1245
37 14 566
38 83 1002
39 70 839
40 56 375
41 51 137
42 4 861
43 19 668
44 97 440
45 66 1317
46 90 488
47 36 177
48 25 1074
49 14 487
50 33 234
51 90 711
52 62 253
53 3 1077
54 68 495
55 85 177
56 10 839
57 2 277
58 78 613
59 13 1228
60 41 1125
