NOP: 60
NINT: 18
0 250 1
250 511 2
511 650 3
650 868 4
868 1119 5
1119 1310 6
1310 1446 7
1446 1579 8
1579 1678 9
1678 2000 10
2000 2197 9
2197 2445 8
2445 2672 7
2672 2691 6
2691 2771 5
2771 2915 4
2915 3184 3
3184 300000 2
1 27 1213
2 40 741
3 87 1449
4 43 1091
5 17 1171
6 89 1498
7 48 987
8 49 270
9 7 208
10 62 940
11 74 582
12 72 817
13 55 120
14 9 12
15 17 775
16 28 879
17 62 267
18 93 1338
19 28 1239
20 38 570
21 81 1194
22 39 737
23 32 1219
24 79 1271
25 92 724
26 15 1295
27 10 134
28 39 799
29 91 352
30 92 803
31 14 787
32 90 1295
33 56 1029
34 67 1424
35 34 1401
36 15 1104
37 78 920
38 18 1257
39 94 201
40 85 577
41 95 593
42 69 708
43 18 173
44 79 942
45 99 872
46 10 172
47 22 1076
48 85 184
49 90 1562
50 16 520
51 83 1244
52 34 415
53 5 878
54 43 1060
55 78 1034
56 98 999
57 81 594
58 20 364
59 94 820
60 91 1220
