NOP: 60
NINT: 18
0 147 1
147 432 2
432 700 3
700 839 4
839 1097 5
1097 1265 6
1265 1564 7
1564 1830 8
1830 2121 9
2121 2219 10
2219 2283 9
2283 2567 8
2567 2661 7
2661 2800 6
2800 2876 5
2876 3007 4
3007 3313 3
3313 300000 2
1 93 176
2 84 1574
3 63 1021
4 15 17
5 89 432
6 83 212
7 53 1156
8 83 275
9 84 1234
10 85 1290
11 64 1418
12 83 568
13 59 571
14 54 1007
15 53 938
16 24 1346
17 47 355
18 8 166
19 55 139
20 24 283
21 40 1191
22 36 1576
23 89 867
24 27 805
25 9 235
26 6 978
27 33 362
28 18 1488
29 74 295
30 67 1546
31 83 1021
32 85 1152
33 41 1362
34 35 1108
35 96 264
36 27 457
37 90 1149
38 23 1570
39 34 342
40 16 1542
41 87 1163
42 65 757
43 9 234
44 15 1130
45 24 1156
46 97 422
47 35 1229
48 42 805
49 24 1095
50 81 393
51 92 361
52 26 1275
53 54 394
54 67 605
55 54 525
56 70 100
57 35 344
58 74 243
59 29 1313
60 58 1553
