NOP: 60
NINT: 19
0 36 1
36 247 2
247 258 3
258 353 4
353 584 5
584 666 6
666 832 7
832 867 8
867 1113 9
1113 1256 10
1256 1264 9
1264 1508 8
1508 1646 7
1646 1796 6
1796 1934 5
1934 2189 4
2189 2355 3
2355 2542 2
2542 300000 1
1 72 794
2 46 810
3 17 37
4 34 627
5 54 100
6 89 311
7 9 1224
8 41 1197
9 18 276
10 86 775
11 71 713
12 69 620
13 28 342
14 3 1308
15 12 417
16 11 1352
17 44 1240
18 55 1245
19 46 938
20 4 294
21 45 856
22 38 66
23 42 291
24 45 158
25 61 1241
26 93 825
27 43 1009
28 23 865
29 52 812
30 2 150
31 22 68
32 71 838
33 92 1273
34 70 1454
35 53 463
36 80 596
37 24 62
38 75 1456
39 96 664
40 2 506
41 5 320
42 24 1000
43 77 1406
44 57 1152
45 68 941
46 88 502
47 56 400
48 86 940
49 70 1451
50 95 472
51 60 96
52 11 216
53 64 1130
54 26 1222
55 14 686
56 59 1275
57 80 143
58 28 628
59 41 718
60 97 1302
