NOP: 60
NINT: 19
0 52 1
52 337 2
337 611 3
611 898 4
898 1128 5
1128 1339 6
1339 1360 7
1360 1396 8
1396 1443 9
1443 1449 10
1449 1604 9
1604 1852 8
1852 2030 7
2030 2085 6
2085 2297 5
2297 2498 4
2498 2725 3
2725 3005 2
3005 300000 1
1 70 615
2 75 923
3 14 1273
4 20 636
5 20 857
6 43 641
7 56 963
8 38 1410
9 82 740
10 62 287
11 49 342
12 10 100
13 14 1087
14 60 392
15 19 1408
16 43 880
17 90 1426
18 36 1301
19 51 437
20 66 391
21 42 835
22 95 407
23 58 834
24 87 1013
25 77 301
26 94 1032
27 18 1474
28 63 1029
29 5 998
30 59 152
31 18 1012
32 55 80
33 17 1205
34 19 1364
35 91 288
36 10 421
37 40 726
38 35 1229
39 51 831
40 77 282
41 80 1013
42 45 67
43 7 191
44 39 373
45 39 1095
46 4 917
47 73 1066
48 71 382
49 50 151
50 30 896
51 43 685
52 50 194
53 88 733
54 44 1467
55 48 804
56 86 628
57 93 542
58 95 1066
59 2 1089
60 91 532
