NOP: 60
NINT: 19
0 283 1
283 383 2
383 536 3
536 736 4
736 1003 5
1003 1180 6
1180 1445 7
1445 1540 8
1540 1855 9
1855 1915 10
1915 2122 9
2122 2255 8
2255 2498 7
2498 2661 6
2661 2704 5
2704 2879 4
2879 3161 3
3161 3482 2
3482 300000 1
1 22 996
2 34 359
3 53 303
4 20 1212
5 18 247
6 92 1397
7 18 872
8 27 703
9 52 747
10 99 1045
11 7 140
12 60 68
13 68 962
14 88 1536
15 13 1015
16 9 1258
17 31 1045
18 1 1563
19 67 720
20 61 1379
21 5 134
22 75 1464
23 96 1114
24 76 1106
25 48 1031
26 60 518
27 26 478
28 93 848
29 90 1563
30 10 48
31 44 728
32 30 81
33 88 963
34 92 1395
35 62 1408
36 80 750
37 70 172
38 9 630
39 71 1229
40 64 891
41 95 95
42 82 1151
43 36 740
44 52 701
45 42 1241
46 78 1273
47 85 896
48 50 677
49 75 339
50 44 612
51 42 756
52 80 1473
53 73 803
54 47 287
55 89 1600
56 62 1467
57 87 1236
58 61 549
59 9 498
60 27 93
