NOP: 60
NINT: 18
0 79 2
79 95 3
95 179 4
179 282 5
282 480 6
480 686 7
686 896 8
896 1180 9
1180 1374 10
1374 1507 9
1507 1759 8
1759 1845 7
1845 1944 6
1944 2148 5
2148 2349 4
2349 2520 3
2520 2590 2
2590 300000 1
1 12 1263
2 1 924
3 65 491
4 36 1455
5 23 1427
6 91 498
7 26 462
8 18 133
9 84 1438
10 93 405
11 94 296
12 5 744
13 10 1171
14 11 1264
15 27 980
16 73 429
17 64 1108
18 53 1038
19 69 1444
20 4 907
21 90 1552
22 53 1175
23 48 572
24 14 1089
25 71 329
26 59 1219
27 39 1281
28 73 1185
29 60 902
30 29 478
31 66 1480
32 73 262
33 37 1167
34 43 280
35 93 427
36 81 153
37 94 1444
38 82 1507
39 62 304
40 34 1194
41 52 363
42 27 1418
43 51 633
44 50 721
45 69 1312
46 97 362
47 86 1130
48 48 1204
49 41 863
50 36 932
51 36 657
52 56 1537
53 89 94
54 47 490
55 59 1338
56 86 114
57 55 1220
58 9 1241
59 17 1019
60 41 1415
