NOP: 60
NINT: 17
0 41 2
41 257 3
257 325 4
325 622 5
622 804 6
804 836 7
836 1006 8
1006 1067 9
1067 1129 10
1129 1463 9
1463 1530 8
1530 1647 7
1647 1893 6
1893 2093 5
2093 2266 4
2266 2558 3
2558 300000 2
1 16 1416
2 5 1241
3 95 1309
4 65 247
5 59 581
6 90 364
7 58 1189
8 68 824
9 7 151
10 75 1335
11 12 483
12 97 299
13 62 1511
14 67 662
15 85 105
16 82 1246
17 20 1595
18 42 1163
19 18 496
20 34 754
21 89 584
22 94 852
23 9 587
24 80 155
25 61 945
26 13 755
27 96 1368
28 90 381
29 80 1476
30 97 98
31 49 96
32 17 1183
33 88 1386
34 87 1394
35 57 419
36 69 127
37 36 549
38 17 763
39 49 1375
40 48 1685
41 81 104
42 70 502
43 10 233
44 93 196
45 65 423
46 37 1490
47 8 1279
48 52 427
49 15 423
50 82 1253
51 8 780
52 93 961
53 40 1021
54 97 1692
55 57 543
56 59 1170
57 14 1291
58 81 937
59 95 406
60 69 1396
