NOP: 60
NINT: 18
0 128 1
128 369 2
369 605 3
605 794 4
794 933 5
933 1086 6
1086 1256 7
1256 1493 8
1493 1521 9
1521 1708 10
1708 1857 9
1857 1864 8
1864 2009 7
2009 2162 6
2162 2254 5
2254 2280 4
2280 2359 3
2359 300000 2
1 55 416
2 55 776
3 72 225
4 96 1249
5 1 436
6 21 1262
7 83 235
8 82 98
9 51 1178
10 59 1101
11 31 203
12 8 1085
13 81 999
14 26 1075
15 53 1186
16 2 338
17 8 310
18 75 390
19 81 542
20 47 772
21 55 270
22 57 753
23 79 1167
24 98 508
25 51 945
26 84 1154
27 6 685
28 84 126
29 21 540
30 16 866
31 35 1113
32 34 988
33 21 254
34 89 1114
35 68 998
36 94 1296
37 53 1261
38 23 1285
39 31 1101
40 15 1290
41 26 357
42 46 326
43 50 442
44 44 697
45 40 714
46 16 780
47 28 408
48 30 1059
49 89 1322
50 2 575
51 21 664
52 6 285
53 18 1307
54 69 876
55 68 1289
56 14 1164
57 40 267
58 2 1077
59 10 840
60 46 983
