NOP: 60
NINT: 17
0 109 2
109 122 3
122 223 4
223 426 5
426 712 6
712 946 7
946 1220 8
1220 1243 9
1243 1565 10
1565 1729 9
1729 1917 8
1917 2244 7
2244 2433 6
2433 2743 5
2743 2901 4
2901 2913 3
2913 300000 2
1 93 364
2 77 824
3 37 543
4 90 1583
5 31 1660
6 76 300
7 84 1113
8 98 317
9 3 489
10 84 1527
11 29 1179
12 16 1598
13 20 160
14 96 1172
15 40 532
16 10 703
17 1 218
18 29 1554
19 8 76
20 8 1146
21 23 271
22 82 270
23 18 1073
24 5 362
25 47 950
26 6 1507
27 78 872
28 54 1509
29 80 367
30 81 240
31 89 524
32 16 366
33 8 1272
34 89 122
35 65 146
36 86 1302
37 63 765
38 78 469
39 97 1096
40 6 1378
41 25 272
42 87 310
43 97 1178
44 59 918
45 78 152
46 54 386
47 76 884
48 92 1044
49 87 187
50 58 108
51 24 1208
52 88 1271
53 86 1418
54 47 1073
55 56 1154
56 95 521
57 85 605
58 32 310
59 74 1521
60 39 1006
