NOP: 60
NINT: 18
0 208 1
208 257 2
257 292 3
292 519 4
519 699 5
699 773 6
773 817 7
817 927 8
927 953 9
953 1078 10
1078 1234 9
1234 1370 8
1370 1454 7
1454 1728 6
1728 1878 5
1878 2070 4
2070 2101 3
2101 300000 2
1 11 639
2 44 1161
3 75 1240
4 37 37
5 14 435
6 99 469
7 38 44
8 73 473
9 49 1044
10 20 1137
11 72 701
12 66 935
13 18 784
14 68 1293
15 18 91
16 75 277
17 65 625
18 97 1160
19 6 944
20 91 258
21 53 769
22 80 949
23 97 674
24 98 188
25 96 170
26 52 1425
27 15 191
28 28 1199
29 82 847
30 2 736
31 69 785
32 5 1020
33 98 592
34 83 484
35 12 289
36 20 1068
37 14 268
38 17 891
39 30 285
40 23 63
41 96 1243
42 29 597
43 26 369
44 82 173
45 38 343
46 54 1371
47 54 377
48 11 310
49 71 703
50 22 1125
51 4 556
52 40 1239
53 25 1009
54 82 251
55 4 202
56 73 1109
57 10 448
58 63 594
59 16 138
60 54 447
