NOP: 60
NINT: 18
0 4 1
4 136 2
136 229 3
229 402 4
402 610 5
610 683 6
683 875 7
875 1163 8
1163 1264 9
1264 1451 10
1451 1741 9
1741 2012 8
2012 2039 7
2039 2060 6
2060 2208 5
2208 2398 4
2398 2486 3
2486 300000 2
1 61 141
2 8 860
3 52 1254
4 91 319
5 72 122
6 20 1135
7 42 820
8 12 1089
9 70 958
10 1 453
11 60 74
12 14 833
13 68 1402
14 7 1028
15 25 919
16 2 664
17 36 431
18 34 1254
19 99 1011
20 59 733
21 23 83
22 41 1403
23 37 1360
24 72 1335
25 94 451
26 91 863
27 86 393
28 20 426
29 41 1038
30 28 1271
31 76 866
32 58 447
33 84 811
34 65 241
35 16 456
36 13 517
37 57 737
38 57 748
39 70 551
40 96 319
41 5 1361
42 70 467
43 45 1194
44 41 98
45 6 938
46 71 288
47 55 854
48 29 262
49 57 551
50 57 511
51 73 515
52 91 645
53 78 428
54 10 1401
55 30 1305
56 92 1225
57 30 397
58 28 388
59 53 64
60 37 154
