NOP: 60
NINT: 17
0 263 2
263 575 3
575 685 4
685 970 5
970 1278 6
1278 1422 7
1422 1439 8
1439 1442 9
1442 1729 10
1729 1738 9
1738 1755 8
1755 1978 7
1978 2271 6
2271 2528 5
2528 2600 4
2600 2812 3
2812 300000 2
1 72 354
2 93 899
3 11 1300
4 57 1506
5 67 1553
6 18 464
7 74 1493
8 8 916
9 81 1241
10 10 1498
11 63 273
12 50 1064
13 42 732
14 16 1010
15 56 1430
16 4 409
17 14 465
18 43 1448
19 61 341
20 73 1359
21 64 1314
22 76 1544
23 19 439
24 80 429
25 44 1393
26 4 722
27 60 956
28 30 1424
29 28 910
30 88 1521
31 26 1521
32 43 1197
33 43 84
34 59 843
35 68 1128
36 98 1095
37 41 1220
38 85 807
39 11 690
40 83 191
41 52 1065
42 60 750
43 88 197
44 48 1425
45 16 1298
46 11 766
47 93 672
48 80 201
49 42 602
50 56 87
51 82 747
52 81 220
53 52 80
54 46 926
55 31 868
56 81 825
57 75 914
58 92 1387
59 8 397
60 96 177
