NOP: 60
NINT: 17
0 218 2
218 323 3
323 535 4
535 783 5
783 832 6
832 1061 7
1061 1185 8
1185 1376 9
1376 1434 10
1434 1436 9
1436 1644 8
1644 1805 7
1805 1823 6
1823 1864 5
1864 2128 4
2128 2376 3
2376 300000 2
1 11 485
2 80 1061
3 62 148
4 19 300
5 37 385
6 95 1207
7 48 673
8 5 634
9 37 600
10 17 310
11 33 810
12 98 1091
13 82 451
14 98 949
15 41 1169
16 45 264
17 77 363
18 23 761
19 9 749
20 59 999
21 95 1330
22 9 1222
23 5 194
24 2 549
25 73 1206
26 71 619
27 97 1168
28 15 341
29 6 108
30 66 1068
31 46 544
32 1 812
33 18 775
34 32 857
35 20 420
36 17 1012
37 63 947
38 79 281
39 95 1154
40 38 955
41 67 759
42 39 974
43 14 449
44 91 469
45 31 124
46 78 255
47 60 319
48 73 219
49 70 993
50 11 798
51 40 68
52 15 1352
53 20 925
54 62 241
55 95 355
56 78 380
57 2 40
58 9 361
59 52 329
60 64 297
