NOP: 60
NINT: 17
0 311 2
311 519 3
519 543 4
543 745 5
745 937 6
937 1096 7
1096 1229 8
1229 1543 9
1543 1691 10
1691 1905 9
1905 2209 8
2209 2436 7
2436 2674 6
2674 2769 5
2769 2972 4
2972 3201 3
3201 300000 2
1 15 429
2 94 323
3 39 505
4 33 629
5 20 1419
6 96 746
7 49 289
8 3 367
9 72 1349
10 52 1359
11 11 993
12 39 187
13 72 703
14 40 109
15 91 367
16 93 352
17 64 1062
18 60 1151
19 6 203
20 5 130
21 38 1003
22 75 78
23 41 368
24 42 331
25 3 528
26 46 602
27 87 1150
28 71 622
29 94 1002
30 63 226
31 87 1051
32 77 662
33 22 1474
34 52 150
35 95 1490
36 33 706
37 42 211
38 89 875
39 13 440
40 97 1248
41 52 537
42 75 1458
43 11 698
44 47 314
45 89 1138
46 2 1183
47 71 1331
48 93 136
49 76 420
50 97 1118
51 26 1165
52 20 100
53 33 457
54 36 1364
55 91 1436
56 2 1494
57 56 637
58 65 1450
59 57 744
60 71 1192
