NOP: 60
NINT: 18
0 114 2
114 309 3
309 611 4
611 643 5
643 722 6
722 978 7
978 1072 8
1072 1182 9
1182 1454 10
1454 1694 9
1694 1896 8
1896 2196 7
2196 2361 6
2361 2522 5
2522 2826 4
2826 2840 3
2840 2955 2
2955 300000 1
1 59 454
2 6 1449
3 18 737
4 63 303
5 36 787
6 67 1079
7 72 82
8 4 192
9 21 852
10 67 852
11 25 898
12 18 861
13 60 1145
14 63 204
15 71 899
16 76 1021
17 46 965
18 71 1334
19 16 1504
20 76 561
21 7 431
22 92 281
23 81 182
24 85 1429
25 67 516
26 64 1479
27 27 161
28 94 798
29 2 1151
30 83 723
31 94 257
32 98 1336
33 40 500
34 95 237
35 51 1522
36 23 693
37 68 861
38 1 410
39 95 986
40 3 533
41 59 277
42 98 1138
43 26 1113
44 77 969
45 75 1393
46 43 186
47 45 1416
48 62 196
49 30 669
50 71 278
51 38 53
52 69 845
53 66 1420
54 41 1253
55 4 731
56 2 826
57 15 510
58 65 616
59 22 1114
60 31 1174
