NOP: 60
NINT: 17
0 235 2
235 452 3
452 567 4
567 594 5
594 693 6
693 729 7
729 842 8
842 925 9
925 993 10
993 1173 9
1173 1355 8
1355 1555 7
1555 1719 6
1719 1946 5
1946 1992 4
1992 1993 3
1993 300000 2
1 15 592
2 76 119
3 82 662
4 33 610
5 65 797
6 39 899
7 28 1250
8 67 126
9 61 354
10 90 424
11 42 1338
12 53 1274
13 59 925
14 25 949
15 8 181
16 45 1242
17 56 737
18 73 341
19 13 481
20 41 965
21 46 1200
22 42 162
23 35 1304
24 52 1350
25 41 847
26 36 1350
27 5 97
28 5 816
29 7 1172
30 55 646
31 72 108
32 16 860
33 68 332
34 14 853
35 32 952
36 88 1333
37 73 94
38 40 92
39 26 617
40 16 111
41 16 208
42 62 599
43 16 142
44 82 1088
45 67 1187
46 13 707
47 97 457
48 30 1336
49 68 1284
50 80 755
51 2 1008
52 57 758
53 87 1013
54 91 987
55 38 755
56 50 647
57 57 364
58 33 196
59 21 1118
60 2 154
