NOP: 60
NINT: 18
0 306 1
306 333 2
333 455 3
455 536 4
536 734 5
734 965 6
965 1262 7
1262 1448 8
1448 1685 9
1685 1751 10
1751 1891 9
1891 1934 8
1934 2190 7
2190 2482 6
2482 2504 5
2504 2585 4
2585 2675 3
2675 300000 2
1 92 342
2 97 981
3 78 1176
4 86 1049
5 22 1476
6 44 1451
7 46 1278
8 54 311
9 50 1011
10 8 926
11 43 1444
12 64 392
13 73 176
14 81 752
15 92 1511
16 64 1605
17 75 1432
18 7 1202
19 97 496
20 36 1434
21 45 733
22 16 1394
23 23 37
24 76 562
25 53 1012
26 45 455
27 97 131
28 42 485
29 55 1010
30 83 921
31 7 1169
32 56 1214
33 41 336
34 48 810
35 68 1085
36 48 1227
37 21 236
38 37 1229
39 76 824
40 59 1366
41 9 248
42 57 309
43 81 464
44 89 151
45 29 346
46 49 630
47 66 721
48 35 1425
49 6 1274
50 20 966
51 91 1276
52 84 1263
53 60 541
54 48 167
55 62 1171
56 33 361
57 15 894
58 80 346
59 68 107
60 62 557
