NOP: 60
NINT: 17
0 109 2
109 152 3
152 358 4
358 394 5
394 676 6
676 814 7
814 869 8
869 1068 9
1068 1204 10
1204 1464 9
1464 1691 8
1691 1968 7
1968 1980 6
1980 2040 5
2040 2085 4
2085 2259 3
2259 300000 2
1 7 412
2 72 1404
3 48 615
4 13 607
5 40 1235
6 24 1147
7 25 515
8 15 1056
9 19 455
10 75 255
11 48 956
12 46 302
13 31 332
14 35 507
15 34 635
16 59 1125
17 34 726
18 73 1066
19 51 86
20 93 820
21 60 355
22 56 896
23 76 936
24 32 168
25 20 869
26 8 862
27 59 423
28 52 560
29 54 751
30 97 1048
31 68 185
32 67 1450
33 60 822
34 59 145
35 43 1053
36 61 401
37 10 1453
38 42 63
39 49 137
40 78 574
41 32 1404
42 46 1226
43 19 285
44 79 101
45 77 934
46 21 384
47 86 917
48 13 426
49 95 883
50 73 90
51 76 1350
52 78 458
53 11 1033
54 32 348
55 29 1296
56 57 443
57 13 438
58 35 973
59 51 1343
60 91 791
