NOP: 60
NINT: 18
0 237 1
237 474 2
474 561 3
561 580 4
580 700 5
700 942 6
942 1025 7
1025 1213 8
1213 1286 9
1286 1410 10
1410 1597 9
1597 1654 8
1654 1930 7
1930 1994 6
1994 2180 5
2180 2322 4
2322 2373 3
2373 300000 2
1 3 705
2 34 368
3 7 911
4 37 757
5 91 507
6 59 572
7 69 857
8 29 453
9 94 449
10 64 284
11 35 107
12 32 943
13 26 1305
14 82 183
15 39 1497
16 86 509
17 29 1151
18 18 1288
19 74 382
20 43 1047
21 7 465
22 51 1341
23 20 305
24 34 107
25 58 673
26 58 1506
27 89 1399
28 15 804
29 3 285
30 91 1487
31 4 1497
32 76 1342
33 83 996
34 23 793
35 71 714
36 98 367
37 90 721
38 49 816
39 64 824
40 90 1538
41 40 1501
42 86 642
43 88 1446
44 89 660
45 74 658
46 40 111
47 15 1089
48 88 1524
49 9 1490
50 88 1376
51 63 356
52 50 1055
53 16 1173
54 8 1249
55 56 1029
56 74 1387
57 54 765
58 66 640
59 51 873
60 79 1355
