NOP: 60
NINT: 18
0 256 1
256 263 2
263 425 3
425 536 4
536 774 5
774 941 6
941 1218 7
1218 1227 8
1227 1517 9
1517 1620 10
1620 1659 9
1659 1947 8
1947 1959 7
1959 2008 6
2008 2144 5
2144 2191 4
2191 2236 3
2236 300000 2
1 83 721
2 40 214
3 73 769
4 56 74
5 14 876
6 97 965
7 86 446
8 26 456
9 31 482
10 77 631
11 19 389
12 24 337
13 50 1263
14 20 952
15 19 111
16 6 1153
17 29 1422
18 86 486
19 15 137
20 66 489
21 11 981
22 86 1028
23 21 1187
24 56 786
25 60 1335
26 19 962
27 79 711
28 19 317
29 76 1265
30 28 29
31 52 432
32 80 940
33 22 619
34 49 378
35 71 302
36 78 849
37 88 520
38 92 840
39 87 662
40 68 872
41 83 1432
42 36 845
43 60 269
44 63 1163
45 40 1374
46 26 581
47 19 553
48 14 1359
49 6 276
50 32 1286
51 83 810
52 9 654
53 1 1378
54 96 1236
55 34 1013
56 69 645
57 92 1340
58 21 1239
59 98 123
60 70 807
