NOP: 60
NINT: 19
0 245 1
245 249 2
249 487 3
487 686 4
686 809 5
809 884 6
884 911 7
911 1139 8
1139 1209 9
1209 1272 10
1272 1378 9
1378 1607 8
1607 1789 7
1789 1927 6
1927 2032 5
2032 2294 4
2294 2314 3
2314 2343 2
2343 300000 1
1 45 716
2 99 747
3 70 1424
4 52 1186
5 75 226
6 31 304
7 5 44
8 3 905
9 68 287
10 32 606
11 27 505
12 73 1011
13 81 388
14 30 170
15 5 584
16 34 562
17 25 1141
18 50 66
19 48 378
20 18 1329
21 59 600
22 52 520
23 75 1055
24 77 612
25 55 1401
26 41 854
27 34 907
28 93 338
29 59 1022
30 29 1096
31 91 340
32 34 1110
33 84 656
34 13 894
35 15 907
36 29 53
37 34 196
38 4 155
39 97 522
40 16 126
41 24 768
42 93 518
43 76 1465
44 29 989
45 71 926
46 85 1230
47 81 1113
48 58 758
49 75 966
50 93 328
51 65 1091
52 14 813
53 54 1473
54 64 1375
55 7 1471
56 84 1051
57 33 758
58 19 831
59 59 194
60 1 1368
